boundary_utc,pre_rows,post_rows,pre_side,post_side,pre_first_offset_ms,pre_last_offset_ms,post_first_offset_ms,post_last_offset_ms,pre_volume,post_volume,pre_notional,post_notional,pre_vwap,post_vwap,balance_ratio,opposite_homogeneous_taker_sides,balanced_80,balanced_90,balanced_95,last_trade_before_boundary,first_trade_after_boundary
2026-07-01T11:05:00Z,1,1,buy,sell,-258,-258,42,42,23398,25809,5.5032096,6.0702768,0.0002352,0.0002352,0.9065829749,true,true,true,false,true,true
2026-07-01T11:15:00Z,1,1,sell,sell,-259,-259,42,42,27245,25789,6.4434425,6.0990985,0.0002365,0.0002365,0.9465590017,false,false,false,false,true,true
2026-07-01T11:20:00Z,1,1,buy,buy,-258,-258,43,43,25488,23484,6.0228144,5.5492692,0.0002363,0.0002363,0.9213747646,false,false,false,false,true,true
2026-07-01T11:25:00Z,1,1,sell,sell,-259,-259,41,41,29969,29982,7.0906654,7.0937412,0.0002366,0.0002366,0.9995664065,false,false,false,false,true,true
2026-07-01T11:30:00Z,1,1,sell,buy,-259,-259,40,40,23366,29727,5.5190492,7.0215174,0.0002362,0.0002362,0.7860194436,true,false,false,false,true,true
2026-07-01T11:35:00Z,1,1,buy,sell,-259,-259,41,41,23498,29265,5.5619766,6.9270255,0.0002367,0.0002367,0.8029386639,true,true,false,false,true,true
2026-07-01T11:40:00Z,1,1,sell,buy,-258,-258,42,42,26688,27395,6.311712,6.4789175,0.0002365,0.0002365,0.9741923709,true,true,true,true,true,true
2026-07-01T11:45:00Z,1,1,buy,sell,-256,-256,44,44,29528,25069,6.9863248,5.9313254,0.0002366,0.0002366,0.8489907884,true,true,false,false,true,true
2026-07-01T11:50:00Z,1,1,sell,sell,-259,-259,42,42,25742,26593,6.0854088,6.2865852,0.0002364,0.0002364,0.9679990975,false,false,false,false,true,true
2026-07-01T11:55:00Z,1,1,buy,sell,-258,-258,41,41,28438,29172,6.7284308,6.9020952,0.0002366,0.0002366,0.9748388866,true,true,true,true,true,true
2026-07-01T12:00:00Z,1,1,buy,buy,-258,-258,40,40,27328,23355,6.4740032,5.5327995,0.0002369,0.0002369,0.8546179742,false,false,false,false,true,true
2026-07-01T12:05:00Z,1,1,sell,buy,-256,-256,42,42,26056,24223,6.1648496,5.7311618,0.0002366,0.0002366,0.9296515198,true,true,true,false,true,true
2026-07-01T12:10:00Z,1,1,sell,sell,-258,-258,41,41,27686,27900,6.5532762,6.60393,0.0002367,0.0002367,0.9923297491,false,false,false,false,true,true
2026-07-01T12:15:00Z,1,1,sell,buy,-258,-258,42,42,29729,29467,7.105231,7.042613,0.000239,0.000239,0.9911870564,true,true,true,true,true,true
2026-07-01T12:20:00Z,1,1,sell,buy,-258,-258,42,42,26705,28052,6.425223,6.7493112,0.0002406,0.0002406,0.9519820334,true,true,true,true,true,true
2026-07-01T12:25:00Z,1,1,buy,buy,-260,-260,39,39,27425,24539,6.598455,5.9040834,0.0002406,0.0002406,0.8947675479,false,false,false,false,true,true
2026-07-01T12:30:00Z,1,1,buy,sell,-258,-258,40,40,28665,29304,6.885333,7.0388208,0.0002402,0.0002402,0.9781941032,true,true,true,true,true,true
2026-07-01T12:35:00Z,1,2,buy,buy,-259,-259,42,42,23722,29102,5.7075132,7.0019412,0.0002406,0.0002406,0.8151329806,false,false,false,false,true,true
2026-07-01T12:40:00Z,1,1,sell,sell,-259,-259,43,43,27767,26332,6.6668567,6.3223132,0.0002401,0.0002401,0.9483199481,false,false,false,false,true,true
2026-07-01T12:45:00Z,1,1,sell,sell,-259,-259,41,41,27763,23674,6.6714489,5.6888622,0.0002403,0.0002403,0.8527176458,false,false,false,false,true,true
2026-07-01T12:50:00Z,1,1,buy,sell,-260,-260,42,42,26742,26715,6.431451,6.4249575,0.0002405,0.0002405,0.9989903523,true,true,true,true,true,true
2026-07-01T12:55:00Z,1,2,buy,buy,-260,-260,39,39,23967,22905,5.7688569,5.5132335,0.0002407,0.0002407,0.9556890725,false,false,false,false,true,true
2026-07-01T13:00:00Z,1,1,sell,sell,-259,-259,42,42,28838,23761,6.9384228,5.7168966,0.0002406,0.0002406,0.8239475692,false,false,false,false,true,true
2026-07-01T13:05:00Z,1,1,buy,sell,-256,-256,42,42,28395,23252,6.8289975,5.592106,0.0002405,0.0002405,0.8188765628,true,true,false,false,true,true
2026-07-01T13:10:00Z,1,2,buy,buy,-260,-260,40,40,27900,27326,6.71553,6.5773682,0.0002407,0.0002407,0.9794265233,false,false,false,false,true,true
2026-07-01T13:15:00Z,1,1,buy,buy,-258,-258,41,41,24698,28343,5.9349294,6.8108229,0.0002403,0.0002403,0.8713968176,false,false,false,false,true,true
2026-07-01T13:20:00Z,1,1,sell,sell,-258,-258,40,40,23385,25235,5.621754,6.066494,0.0002404,0.0002404,0.9266891223,false,false,false,false,true,true
2026-07-01T13:25:00Z,1,1,buy,buy,-259,-259,47,47,29199,26833,7.1011968,6.5257856,0.0002432,0.0002432,0.9189698277,false,false,false,false,true,true
2026-07-01T13:30:00Z,1,1,sell,buy,-255,-255,41,41,23254,26692,5.6600236,6.4968328,0.0002434,0.0002434,0.8711973625,true,true,false,false,true,true
2026-07-01T13:35:00Z,1,1,sell,buy,-259,-259,43,43,25587,27809,6.14088,6.67416,0.00024,0.00024,0.9200978101,true,true,true,false,true,true
2026-07-01T13:40:00Z,1,1,sell,buy,-259,-259,39,39,29139,25110,6.9904461,6.023889,0.0002399,0.0002399,0.8617316998,true,true,false,false,true,true
2026-07-01T13:45:00Z,1,1,sell,buy,-259,-259,40,40,23796,23427,5.7015216,5.6131092,0.0002396,0.0002396,0.9844931921,true,true,true,true,true,true
2026-07-01T13:50:00Z,1,1,sell,buy,-257,-257,42,42,23531,24344,5.6592055,5.854732,0.0002405,0.0002405,0.9666036806,true,true,true,true,true,true
2026-07-01T14:10:00Z,1,1,sell,buy,-260,-260,39,39,25594,26023,6.2167826,6.3209867,0.0002429,0.0002429,0.9835145833,true,true,true,true,true,true
2026-07-01T14:15:00Z,1,1,sell,buy,-259,-259,39,39,25016,26787,6.0863928,6.5172771,0.0002433,0.0002433,0.9338858401,true,true,true,false,true,true
2026-07-01T14:20:00Z,1,1,buy,sell,-259,-259,56,56,26693,23002,6.4970762,5.5986868,0.0002434,0.0002434,0.8617240475,true,true,false,false,true,true
2026-07-01T14:25:00Z,1,1,buy,buy,-260,-260,41,41,23489,25844,5.7101759,6.2826764,0.0002431,0.0002431,0.9088763349,false,false,false,false,true,true
2026-07-01T14:30:00Z,1,1,sell,buy,-258,-258,38,38,26067,26508,6.334281,6.441444,0.000243,0.000243,0.9833635129,true,true,true,true,true,true
2026-07-01T14:35:00Z,1,1,buy,buy,-257,-257,40,40,24347,28150,5.9187557,6.843265,0.0002431,0.0002431,0.8649023091,false,false,false,false,true,true
2026-07-01T14:40:00Z,1,1,sell,buy,-258,-258,38,38,22899,28577,5.5667469,6.9470687,0.0002431,0.0002431,0.8013087448,true,true,false,false,true,true
2026-07-01T14:45:00Z,1,1,sell,buy,-260,-260,40,40,24197,25163,5.879871,6.114609,0.000243,0.000243,0.9616103008,true,true,true,true,true,true
2026-07-01T14:50:00Z,1,1,sell,sell,-260,-260,39,39,23563,23995,5.7305216,5.835584,0.0002432,0.0002432,0.9819962492,false,false,false,false,true,true
2026-07-01T14:55:00Z,2,2,buy,buy,-261,-261,46,46,28059,29321,6.8351724,7.1425956,0.0002436,0.0002436,0.956959176,false,false,false,false,true,true
2026-07-01T15:00:00Z,1,1,sell,sell,-260,-260,39,39,25902,28836,6.294186,7.007148,0.000243,0.000243,0.8982521848,false,false,false,false,true,true
2026-07-01T15:05:00Z,1,1,buy,buy,-258,-258,43,43,28255,22884,6.871616,5.5653888,0.0002432,0.0002432,0.8099097505,false,false,false,false,true,true
2026-07-01T15:10:00Z,1,1,buy,buy,-260,-260,39,39,27199,27768,6.5712784,6.7087488,0.0002416,0.0002416,0.9795087871,false,false,false,false,true,true
2026-07-01T15:15:00Z,1,1,buy,sell,-259,-259,38,38,24277,29164,5.875034,7.057688,0.000242,0.000242,0.8324303936,true,true,false,false,true,true
2026-07-01T15:20:00Z,1,1,sell,buy,-260,-260,40,40,24889,26463,6.0355825,6.4172775,0.0002425,0.0002425,0.9405207271,true,true,true,false,true,true
2026-07-01T15:25:00Z,1,1,sell,sell,-257,-257,39,39,28069,28218,6.8039256,6.8400432,0.0002424,0.0002424,0.9947196825,false,false,false,false,true,true
2026-07-01T15:30:00Z,1,1,sell,buy,-260,-260,38,38,27090,24844,6.563907,6.0197012,0.0002423,0.0002423,0.9170911776,true,true,true,false,true,true
2026-07-01T15:35:00Z,1,1,buy,sell,-258,-258,42,42,25492,26582,6.18181,6.446135,0.0002425,0.0002425,0.9589948085,true,true,true,true,true,true
2026-07-01T15:40:00Z,1,1,sell,buy,-260,-260,40,40,23561,23975,5.7135425,5.8139375,0.0002425,0.0002425,0.9827320125,true,true,true,true,true,true
2026-07-01T15:45:00Z,1,1,sell,buy,-260,-260,42,42,27816,26547,6.7286904,6.4217193,0.0002419,0.0002419,0.9543787748,true,true,true,true,true,true
2026-07-01T15:50:00Z,1,1,sell,sell,-259,-259,41,41,27807,25688,6.7098291,6.1985144,0.0002413,0.0002413,0.9237961664,false,false,false,false,true,true
2026-07-01T15:55:00Z,1,1,sell,sell,-260,-260,38,38,25681,27821,6.2045296,6.7215536,0.0002416,0.0002416,0.923079688,false,false,false,false,true,true
2026-07-01T16:00:00Z,1,2,buy,buy,-259,-259,41,41,27716,28029,6.6989572,6.7746093,0.0002417,0.0002417,0.9888329944,false,false,false,false,true,true
2026-07-01T16:05:00Z,1,1,buy,sell,-258,-258,42,42,28915,23639,6.980081,5.7064546,0.0002414,0.0002414,0.8175341518,true,true,false,false,true,true
2026-07-01T16:10:00Z,1,1,buy,buy,-259,-259,41,41,23369,23261,5.6599718,5.6338142,0.0002422,0.0002422,0.9953784929,false,false,false,false,true,true
2026-07-01T16:15:00Z,1,2,buy,buy,-257,-257,41,41,22773,24290,5.5247298,5.892754,0.0002426,0.0002426,0.9375463154,false,false,false,false,true,true
2026-07-01T16:20:00Z,2,2,buy,buy,-260,-260,39,39,24468,25000,5.9359368,6.065,0.0002426,0.0002426,0.97872,false,false,false,false,true,true
2026-07-01T16:25:00Z,1,1,buy,sell,-259,-259,41,41,24287,24715,5.8847401,5.9884445,0.0002423,0.0002423,0.9826825814,true,true,true,true,true,true
2026-07-01T16:30:00Z,1,1,sell,sell,-258,-258,42,42,26868,29214,6.51549,7.084395,0.0002425,0.0002425,0.9196960361,false,false,false,false,true,true
2026-07-01T16:35:00Z,1,1,sell,sell,-257,-257,39,39,27601,25698,6.6739218,6.2137764,0.0002418,0.0002418,0.9310532227,false,false,false,false,true,true
2026-07-01T16:40:00Z,1,1,sell,sell,-258,-258,39,39,25226,23039,6.0971242,5.5685263,0.0002417,0.0002417,0.9133037342,false,false,false,false,true,true
2026-07-01T16:45:00Z,1,1,buy,buy,-259,-259,40,40,26676,26533,6.4609272,6.4262926,0.0002422,0.0002422,0.9946393762,false,false,false,false,true,true
2026-07-01T16:50:00Z,1,1,buy,sell,-258,-258,38,38,29354,24240,7.0948618,5.858808,0.0002417,0.0002417,0.8257818355,true,true,false,false,true,true
2026-07-01T16:55:00Z,1,1,sell,sell,-260,-260,37,37,23178,26024,5.609076,6.297808,0.000242,0.000242,0.8906394098,false,false,false,false,true,true
2026-07-01T17:00:00Z,1,1,buy,sell,-260,-260,41,41,23974,23583,5.7969132,5.7023694,0.0002418,0.0002418,0.9836906649,true,true,true,true,true,true
2026-07-01T17:05:00Z,1,1,buy,buy,-261,-261,38,38,22543,23040,5.5793925,5.7024,0.0002475,0.0002475,0.9784288194,false,false,false,false,true,true
2026-07-01T17:10:00Z,1,1,buy,buy,-260,-260,41,41,23548,28683,5.8540328,7.1305938,0.0002486,0.0002486,0.8209740962,false,false,false,false,true,true
2026-07-01T17:15:00Z,1,1,sell,sell,-259,-259,41,41,27687,24728,6.8912943,6.1547992,0.0002489,0.0002489,0.8931267382,false,false,false,false,true,true
2026-07-01T17:20:00Z,1,1,sell,buy,-260,-260,38,38,25342,27422,6.3278974,6.8445312,0.0002497,0.0002496,0.9245187457,true,true,true,false,true,true
2026-07-01T17:25:00Z,1,1,buy,buy,-259,-259,40,40,27055,22716,6.731284,5.6517408,0.0002488,0.0002488,0.8396229902,false,false,false,false,true,true
2026-07-01T17:30:00Z,1,1,sell,buy,-259,-259,40,40,27920,23084,6.943704,5.7409908,0.0002487,0.0002487,0.8267908309,true,true,false,false,true,true
2026-07-01T17:35:00Z,1,1,sell,buy,-260,-260,39,39,27703,26594,6.9008173,6.6245654,0.0002491,0.0002491,0.9599682345,true,true,true,true,true,true
2026-07-01T17:40:00Z,1,1,sell,buy,-260,-260,43,43,26811,22343,6.6920256,5.5768128,0.0002496,0.0002496,0.8333519824,true,true,false,false,true,true
2026-07-01T17:45:00Z,1,1,buy,sell,-260,-260,42,42,28564,27653,7.1152924,6.8883623,0.0002491,0.0002491,0.9681067077,true,true,true,true,true,true
2026-07-01T17:50:00Z,1,1,buy,buy,-260,-260,40,40,26895,23041,6.686097,5.7279926,0.0002486,0.0002486,0.8567019892,false,false,false,false,true,true
2026-07-01T17:55:00Z,1,1,buy,buy,-258,-258,39,39,23780,25437,5.918842,6.3287256,0.0002489,0.0002488,0.9352344175,false,false,false,false,true,true
2026-07-01T18:00:00Z,1,1,sell,sell,-260,-260,41,41,28698,22863,7.1228436,5.6745966,0.0002482,0.0002482,0.7966757265,false,false,false,false,true,true
2026-07-01T18:05:00Z,1,1,buy,buy,-257,-257,40,40,26364,22854,6.5303628,5.6609358,0.0002477,0.0002477,0.8668639053,false,false,false,false,true,true
2026-07-01T18:10:00Z,1,1,buy,buy,-261,-261,37,37,25975,24151,6.46258,6.0087688,0.0002488,0.0002488,0.9297786333,false,false,false,false,true,true
2026-07-01T18:15:00Z,1,1,buy,sell,-261,-261,39,39,27514,22474,6.8427318,5.5892838,0.0002487,0.0002487,0.8168205277,true,true,false,false,true,true
2026-07-01T18:20:00Z,1,1,sell,sell,-260,-260,38,38,25724,23541,6.3821244,5.8405221,0.0002481,0.0002481,0.9151376147,false,false,false,false,true,true
2026-07-01T18:25:00Z,1,2,buy,buy,-261,-261,40,40,27276,27653,6.7699032,6.8773011,0.0002482,0.0002487,0.9843837141,false,false,false,false,true,true
2026-07-01T18:30:00Z,1,1,buy,buy,-260,-260,39,39,25150,24417,6.24726,6.0651828,0.0002484,0.0002484,0.9708548708,false,false,false,false,true,true
2026-07-01T18:35:00Z,1,1,sell,sell,-261,-261,39,39,23008,22988,5.7243904,5.7194144,0.0002488,0.0002488,0.9991307371,false,false,false,false,true,true
2026-07-01T18:40:00Z,1,1,buy,sell,-261,-261,38,38,22805,27512,5.692128,6.8669952,0.0002496,0.0002496,0.8289110206,true,true,false,false,true,true
2026-07-01T18:45:00Z,1,1,buy,sell,-259,-259,42,42,22874,23809,5.6796142,5.9117747,0.0002483,0.0002483,0.960729136,true,true,true,true,true,true
2026-07-01T18:50:00Z,1,1,sell,buy,-259,-259,40,40,27536,27396,6.8371888,6.8024268,0.0002483,0.0002483,0.9949157467,true,true,true,true,true,true
2026-07-01T18:55:00Z,1,1,sell,sell,-260,-260,39,39,28657,24382,7.0811447,6.0247922,0.0002471,0.0002471,0.8508217887,false,false,false,false,true,true
2026-07-01T19:00:00Z,1,1,sell,buy,-261,-261,38,38,27176,28823,6.644532,7.0472235,0.0002445,0.0002445,0.9428581341,true,true,true,false,true,true
2026-07-01T19:05:00Z,1,1,buy,sell,-241,-241,40,40,25246,26057,6.1701224,6.3683308,0.0002444,0.0002444,0.9688759259,true,true,true,true,true,true
2026-07-01T19:10:00Z,1,1,buy,buy,-260,-260,40,40,27139,23260,6.6327716,5.684744,0.0002444,0.0002444,0.8570691625,false,false,false,false,true,true
2026-07-01T19:15:00Z,1,1,sell,sell,-259,-259,40,40,27804,24948,6.8036388,6.1047756,0.0002447,0.0002447,0.8972809668,false,false,false,false,true,true
2026-07-01T19:20:00Z,1,1,sell,buy,-260,-260,39,39,28012,22575,6.8461328,5.51733,0.0002444,0.0002444,0.8059046123,true,true,false,false,true,true
2026-07-01T19:25:00Z,1,1,buy,buy,-259,-259,39,39,26954,23582,6.590253,5.765799,0.0002445,0.0002445,0.8748979743,false,false,false,false,true,true
2026-07-01T19:30:00Z,1,1,buy,sell,-240,-240,40,40,25236,24823,6.1651548,6.0642589,0.0002443,0.0002443,0.9836344904,true,true,true,true,true,true
2026-07-01T19:35:00Z,1,1,buy,sell,-259,-259,41,41,24208,22720,5.9236976,5.559584,0.0002447,0.0002447,0.9385327165,true,true,true,false,true,true
2026-07-01T19:40:00Z,1,1,buy,buy,-259,-259,39,39,22922,25084,5.5998446,6.1280212,0.0002443,0.0002443,0.9138095997,false,false,false,false,true,true
2026-07-01T19:45:00Z,1,1,buy,buy,-259,-259,41,41,29022,22683,7.1045856,5.5505301,0.0002448,0.0002447,0.7812602188,false,false,false,false,true,true
2026-07-01T19:50:00Z,1,1,buy,sell,-260,-260,40,40,25811,23904,6.3082084,5.8421376,0.0002444,0.0002444,0.9261167719,true,true,true,false,true,true
2026-07-01T19:55:00Z,1,1,buy,sell,-259,-259,38,38,27848,25516,6.7698488,6.2029396,0.0002431,0.0002431,0.9162596955,true,true,true,false,true,true
2026-07-01T20:00:00Z,1,1,buy,sell,-259,-259,40,40,25612,28168,6.1955428,6.8138392,0.0002419,0.0002419,0.9092587333,true,true,true,false,true,true
2026-07-01T20:05:00Z,1,1,sell,sell,-258,-258,42,42,23852,25747,5.7697988,6.2281993,0.0002419,0.0002419,0.9263991921,false,false,false,false,true,true
2026-07-01T20:10:00Z,1,1,buy,sell,-257,-257,40,40,27382,22708,6.6209676,5.4907944,0.0002418,0.0002418,0.8293039223,true,true,false,false,true,true
2026-07-01T20:15:00Z,1,1,sell,sell,-258,-258,42,42,25276,23080,6.1243748,5.592284,0.0002423,0.0002423,0.9131191644,false,false,false,false,true,true
2026-07-01T20:20:00Z,1,1,sell,sell,-257,-257,43,43,29242,25116,7.091185,6.09063,0.0002425,0.0002425,0.8589015799,false,false,false,false,true,true
2026-07-01T20:25:00Z,1,1,sell,sell,-259,-259,42,42,24378,26413,5.9336052,6.4289242,0.0002434,0.0002434,0.9229546057,false,false,false,false,true,true
2026-07-01T20:30:00Z,1,1,buy,sell,-258,-258,41,41,24306,27468,5.906358,6.674724,0.000243,0.000243,0.8848842289,true,true,false,false,true,true
2026-07-01T20:35:00Z,1,1,sell,sell,-258,-258,41,41,23336,28448,5.635644,6.870192,0.0002415,0.0002415,0.820303712,false,false,false,false,true,true
2026-07-01T20:40:00Z,1,1,sell,buy,-257,-257,44,44,28158,25405,6.8114202,6.1454695,0.0002419,0.0002419,0.902230272,true,true,true,false,true,true
2026-07-01T20:45:00Z,1,1,sell,buy,-258,-258,41,41,27515,28014,6.6613815,6.7821894,0.0002421,0.0002421,0.9821874777,true,true,true,true,true,true
2026-07-01T20:50:00Z,1,1,sell,buy,-259,-259,42,42,25656,27530,6.195924,6.648495,0.0002415,0.0002415,0.9319288049,true,true,true,false,true,true
2026-07-01T20:55:00Z,1,1,sell,buy,-259,-259,42,42,23277,27027,5.6237232,6.5297232,0.0002416,0.0002416,0.8612498612,true,true,false,false,true,true
2026-07-01T21:00:00Z,1,1,sell,sell,-258,-258,41,41,23058,24301,5.591565,5.8929925,0.0002425,0.0002425,0.9488498416,false,false,false,false,true,true
2026-07-01T21:05:00Z,1,1,buy,sell,-258,-258,42,42,27638,27512,6.6690494,6.6386456,0.0002413,0.0002413,0.9954410594,true,true,true,true,true,true
2026-07-01T21:10:00Z,1,1,buy,buy,-259,-259,43,43,26141,24844,6.2869105,5.974982,0.0002405,0.0002405,0.9503844535,false,false,false,false,true,true
2026-07-01T21:15:00Z,1,2,buy,buy,-257,-257,43,43,29527,28152,7.1366759,6.8043384,0.0002417,0.0002417,0.9534324517,false,false,false,false,true,true
2026-07-01T21:20:00Z,4,1,sell,buy,-258,-253,42,42,97748,27145,23.5856103,6.5555175,0.0002412899527,0.0002415,0.2779456379,true,false,false,false,true,true
2026-07-01T21:25:00Z,1,1,buy,buy,-257,-257,42,42,23150,25064,5.59304,6.0554624,0.0002416,0.0002416,0.9236354931,false,false,false,false,true,true
2026-07-01T21:30:00Z,1,1,buy,buy,-257,-257,44,44,24376,25368,5.886804,6.126372,0.0002415,0.0002415,0.9608956165,false,false,false,false,true,true
2026-07-01T21:35:00Z,1,1,sell,sell,-258,-258,42,42,28605,25680,6.905247,6.199152,0.0002414,0.0002414,0.8977451494,false,false,false,false,true,true
2026-07-01T21:40:00Z,1,1,sell,sell,-259,-259,42,42,23284,29129,5.6370564,7.0521309,0.0002421,0.0002421,0.7993408631,false,false,false,false,true,true
2026-07-01T21:45:00Z,1,1,buy,buy,-258,-258,42,42,26327,23703,6.3579705,5.7242745,0.0002415,0.0002415,0.9003304592,false,false,false,false,true,true
2026-07-01T21:50:00Z,1,1,buy,buy,-258,-258,41,41,27084,23156,6.6328716,5.6709044,0.0002449,0.0002449,0.8549697238,false,false,false,false,true,true
2026-07-01T21:55:00Z,1,1,buy,sell,-258,-258,43,43,23010,27852,5.648955,6.837666,0.0002455,0.0002455,0.8261525205,true,true,false,false,true,true
2026-07-01T22:00:00Z,1,1,buy,sell,-258,-258,41,41,23020,25220,5.6399,6.183944,0.000245,0.0002452,0.912023136,true,true,true,false,true,true
2026-07-01T22:05:00Z,1,1,sell,buy,-258,-258,41,41,23678,24853,5.812949,6.1014115,0.0002455,0.0002455,0.9527220054,true,true,true,true,true,true
2026-07-01T22:10:00Z,1,1,buy,buy,-258,-258,43,43,27965,25364,6.851425,6.21418,0.000245,0.000245,0.9069908815,false,false,false,false,true,true
2026-07-01T22:15:00Z,1,1,buy,buy,-258,-258,42,42,24494,28655,6.0206252,7.043399,0.0002458,0.0002458,0.85478974,false,false,false,false,true,true
2026-07-01T22:20:00Z,1,1,buy,buy,-258,-258,39,39,26720,27112,6.55976,6.655996,0.0002455,0.0002455,0.9855414577,false,false,false,false,true,true
2026-07-01T22:25:00Z,1,1,buy,sell,-258,-258,45,45,22699,27147,5.5794142,6.6727326,0.0002458,0.0002458,0.8361513243,true,true,false,false,true,true
2026-07-01T22:30:00Z,1,1,buy,sell,-258,-258,42,42,25033,26191,6.1531114,6.4377478,0.0002458,0.0002458,0.9557863388,true,true,true,true,true,true
2026-07-01T22:35:00Z,1,1,buy,buy,-254,-254,42,42,27060,26117,6.640524,6.4091118,0.0002454,0.0002454,0.9651515152,false,false,false,false,true,true
2026-07-01T22:40:00Z,1,1,buy,buy,-257,-257,43,43,25714,26570,6.2947872,6.504336,0.0002448,0.0002448,0.9677832142,false,false,false,false,true,true
2026-07-01T22:45:00Z,1,1,buy,buy,-258,-258,48,48,24010,28250,5.889653,6.929725,0.0002453,0.0002453,0.8499115044,false,false,false,false,true,true
2026-07-01T22:50:00Z,1,1,buy,buy,-259,-259,42,42,28392,27821,7.0014672,6.8606586,0.0002466,0.0002466,0.979888701,false,false,false,false,true,true
2026-07-01T22:55:00Z,1,1,buy,sell,-260,-260,40,40,23473,27949,5.7626215,6.8614795,0.0002455,0.0002455,0.8398511575,true,true,false,false,true,true
2026-07-01T23:00:00Z,1,1,buy,sell,-258,-258,41,41,26045,24382,6.396652,5.9882192,0.0002456,0.0002456,0.9361489729,true,true,true,false,true,true
2026-07-01T23:05:00Z,1,1,sell,sell,-259,-259,42,42,23951,23801,5.9015264,5.8645664,0.0002464,0.0002464,0.9937372135,false,false,false,false,true,true
2026-07-01T23:10:00Z,1,1,buy,sell,-259,-259,44,44,25238,22360,6.2060242,5.498324,0.0002459,0.0002459,0.8859656074,true,true,false,false,true,true
2026-07-01T23:15:00Z,1,1,buy,buy,-258,-258,40,40,23909,26803,5.8768322,6.5881774,0.0002458,0.0002458,0.8920270119,false,false,false,false,true,true
2026-07-01T23:20:00Z,1,1,buy,buy,-259,-259,42,42,27450,28151,6.74172,6.9138856,0.0002456,0.0002456,0.9750985755,false,false,false,false,true,true
2026-07-01T23:25:00Z,1,3,buy,buy+sell,-257,-257,40,42,23782,27946,5.8408592,6.8635376,0.0002456,0.0002456,0.850998354,false,false,false,false,true,true
2026-07-01T23:30:00Z,1,1,sell,buy,-258,-258,41,41,28914,25312,7.127301,6.239408,0.0002465,0.0002465,0.8754236702,true,true,false,false,true,true
2026-07-01T23:35:00Z,1,1,buy,buy,-257,-257,41,41,27540,22743,6.785856,5.6038752,0.0002464,0.0002464,0.8258169935,false,false,false,false,true,true
2026-07-01T23:40:00Z,2,2,buy,buy+sell,-257,-257,41,42,25504,26771,6.2841856,6.5963744,0.0002464,0.0002464,0.9526726682,false,false,false,false,true,true
2026-07-01T23:45:00Z,1,1,sell,sell,-259,-259,42,42,28381,23245,6.9760498,5.713621,0.0002458,0.0002458,0.8190338607,false,false,false,false,true,true
2026-07-01T23:50:00Z,1,1,buy,buy,-259,-259,42,42,24833,22949,6.108918,5.645454,0.000246,0.000246,0.9241332098,false,false,false,false,true,true
2026-07-01T23:55:00Z,1,1,buy,buy,-259,-259,40,40,26498,23737,6.5291072,5.8487968,0.0002464,0.0002464,0.8958034569,false,false,false,false,true,true
2026-07-02T00:00:00Z,1,1,buy,buy,-256,-256,41,41,23647,27348,5.8384443,6.7522212,0.0002469,0.0002469,0.864670177,false,false,false,false,true,true
2026-07-02T00:05:00Z,1,1,buy,sell,-259,-259,40,40,27723,24779,6.8309472,6.1055456,0.0002464,0.0002464,0.8938065866,true,true,false,false,true,true
2026-07-02T00:10:00Z,1,1,sell,buy,-257,-257,41,41,26326,24606,6.515685,6.089985,0.0002475,0.0002475,0.9346653498,true,true,true,false,true,true
2026-07-02T00:15:00Z,1,1,sell,sell,-259,-259,40,40,22370,25597,5.545523,6.3454963,0.0002479,0.0002479,0.8739305387,false,false,false,false,true,true
2026-07-02T00:20:00Z,1,1,sell,sell,-258,-258,41,41,24089,28628,5.9668453,7.0911556,0.0002477,0.0002477,0.8414489311,false,false,false,false,true,true
2026-07-02T00:25:00Z,1,1,sell,sell,-258,-258,41,41,22604,25468,5.6035316,6.3135172,0.0002479,0.0002479,0.8875451547,false,false,false,false,true,true
2026-07-02T00:30:00Z,1,1,buy,sell,-259,-259,40,40,24973,28164,6.1658337,6.9536916,0.0002469,0.0002469,0.8866993325,true,true,false,false,true,true
2026-07-02T00:35:00Z,1,1,buy,sell,-259,-259,41,41,24290,26292,5.992343,6.4862364,0.0002467,0.0002467,0.9238551651,true,true,true,false,true,true
2026-07-02T00:40:00Z,1,1,sell,sell,-260,-260,44,44,23220,28815,5.733018,7.1144235,0.0002469,0.0002469,0.8058302967,false,false,false,false,true,true
2026-07-02T00:45:00Z,1,1,buy,sell,-259,-259,41,41,26963,28579,6.6625573,7.0618709,0.0002471,0.0002471,0.9434549844,true,true,true,false,true,true
2026-07-02T00:50:00Z,1,1,buy,sell,-259,-259,42,42,22732,23983,5.6193504,5.9285976,0.0002472,0.0002472,0.947838052,true,true,true,false,true,true
2026-07-02T00:55:00Z,1,1,sell,buy,-257,-257,41,41,26822,25573,6.6223518,6.3139737,0.0002469,0.0002469,0.9534337484,true,true,true,true,true,true
2026-07-02T01:00:00Z,1,1,sell,sell,-260,-260,43,43,27153,23676,6.7095063,5.8503396,0.0002471,0.0002471,0.8719478511,false,false,false,false,true,true
2026-07-02T01:05:00Z,1,1,sell,buy,-258,-258,54,54,24320,23116,6.028928,5.7304564,0.0002479,0.0002479,0.9504934211,true,true,true,true,true,true
2026-07-02T01:10:00Z,1,1,sell,sell,-259,-259,41,41,28587,22715,7.0724238,5.619691,0.0002474,0.0002474,0.7945919474,false,false,false,false,true,true
